Age,Gender,Height_cm,Weight_kg,BMI,Workout_Type,Workout_Duration_min,Heart_Rate_avg,Intensity_Level,Diet_Type,Sleep_Hours,Hydration_Liters,Workout_Frequency,Calories_Burned_encoded
47.0,0,156.0,118.0,21.59,2,116.0,93.0,2,2,5.4,2.4,1.0,2
37.0,1,150.0,62.0,32.4,2,110.0,64.0,2,2,8.7,2.3,4.0,0
63.0,1,151.0,77.0,32.37,0,85.0,80.0,0,1,8.0,3.0,3.0,1
41.77,0,155.0,99.0,27.55,0,94.0,84.0,2,2,5.2,2.4,2.0,0
51.0,0,156.0,102.0,32.63,2,32.0,70.0,2,1,6.8,2.2,3.62,1
22.0,0,175.0,100.0,24.82,2,39.0,86.0,2,2,7.4,2.0,4.0,2
21.0,0,158.0,83.0,27.55,1,72.2,81.0,1,2,5.6,0.9,3.62,2
38.0,0,169.0,85.13,26.65,0,78.0,76.0,2,2,5.5,1.84,3.0,2
63.0,0,160.0,85.13,31.67,2,119.0,80.0,0,2,6.9,1.4,1.0,2
54.0,0,178.0,103.0,34.5,2,69.0,79.0,2,1,4.6,1.6,3.0,2
44.0,0,161.0,56.0,22.87,1,58.0,92.0,1,2,4.5,3.0,6.0,1
20.0,1,163.0,94.0,33.43,0,72.2,71.0,2,2,8.6,1.5,4.0,2
55.0,0,178.0,85.13,34.7,1,37.0,98.0,0,0,5.9,1.7,6.0,0
62.0,1,156.0,100.0,18.64,0,116.0,74.0,2,2,7.3,2.6,6.0,2
59.0,0,153.0,85.13,30.71,2,97.0,99.0,0,2,6.6,0.8,2.0,1
30.0,0,153.0,78.0,24.32,2,29.0,93.0,0,2,8.8,2.8,6.0,2
48.0,1,153.0,111.0,22.03,2,36.0,73.0,2,2,8.6,2.3,6.0,2
26.0,0,164.0,96.0,28.96,2,92.0,75.0,2,0,8.8,1.84,3.0,1
21.0,0,169.0,90.0,27.55,0,32.0,66.0,2,2,5.2,0.7,5.0,1
36.0,0,157.0,54.0,33.03,2,117.0,87.0,0,2,8.4,1.84,1.0,0
46.0,0,155.0,86.0,23.11,2,116.0,95.0,2,2,4.8,0.6,4.0,0
64.0,0,161.0,79.0,26.57,0,26.0,99.0,1,0,4.5,1.9,1.0,2
32.0,1,168.0,94.0,23.88,2,84.0,80.0,2,1,6.9,2.5,4.0,2
31.0,0,151.0,52.0,19.96,2,72.0,69.0,2,2,7.8,1.6,5.0,2
48.0,0,155.0,62.0,25.65,2,21.0,68.0,1,1,5.6,2.3,3.0,2
31.0,0,151.0,68.0,32.32,0,91.0,98.0,2,2,6.4,1.1,2.0,2
41.77,0,165.0,76.0,21.07,2,116.0,70.0,2,2,8.5,1.9,1.0,2
41.77,1,165.54,101.0,27.55,2,99.0,79.0,2,1,4.7,3.0,5.0,2
27.0,0,152.0,97.0,29.79,2,87.0,61.0,2,2,7.7,1.5,3.0,2
64.0,0,165.54,117.0,27.6,2,47.0,64.0,2,2,6.6,1.9,6.0,1
27.0,1,160.0,95.0,26.97,2,116.0,60.0,2,2,8.4,2.9,9.5,0
19.0,0,154.0,95.0,34.86,2,44.0,70.0,0,2,7.9,3.0,3.62,1
50.0,0,179.0,55.0,22.38,0,34.0,73.0,0,2,8.2,0.7,1.0,2
39.0,0,179.0,58.0,25.5,2,82.0,81.0,2,1,4.4,1.84,6.0,2
64.0,0,164.0,85.13,28.85,1,72.2,75.0,2,2,6.3,2.4,6.0,1
21.0,0,177.0,53.0,34.89,2,164.5,78.0,2,0,8.3,1.7,3.0,2
56.0,0,174.0,77.0,28.09,2,26.0,65.0,2,1,5.7,0.9,5.0,2
41.0,0,193.0,93.0,27.33,2,107.0,70.0,2,0,5.7,1.7,4.0,2
57.0,0,175.0,55.0,19.55,2,83.0,80.0,1,2,7.0,1.3,1.0,2
21.0,0,172.0,92.0,18.99,2,28.0,70.0,2,2,8.9,2.8,3.0,2
42.0,1,175.0,52.0,34.25,2,108.0,80.0,1,2,6.1,3.0,3.0,1
62.0,1,165.54,91.0,33.51,2,81.0,86.0,1,0,8.3,2.3,4.0,2
52.0,0,157.0,94.0,21.15,0,72.2,80.0,2,0,6.5,1.1,5.0,2
41.77,0,175.0,96.0,28.41,0,56.0,84.0,0,2,4.0,1.7,1.0,1
33.0,1,155.0,109.0,31.07,1,67.0,60.0,2,2,8.1,2.4,6.0,2
35.0,0,153.0,88.0,20.03,2,112.0,91.0,2,0,8.0,1.84,2.0,2
41.77,0,171.0,80.0,21.25,1,108.0,63.0,2,1,8.5,2.0,4.0,0
33.0,0,155.0,115.0,27.2,2,112.0,76.0,1,2,6.6,1.8,3.0,1
61.0,1,175.0,118.0,25.62,1,118.0,90.0,1,2,4.9,1.84,4.0,0
56.0,0,172.0,65.0,19.11,0,29.0,82.0,2,2,6.0,2.2,5.0,2
63.0,1,166.0,93.0,31.84,2,89.0,92.0,2,2,5.0,0.8,6.0,0
54.0,0,175.0,81.0,29.6,1,38.0,61.0,1,0,8.1,1.8,3.62,2
51.0,0,160.0,59.0,27.55,0,99.0,80.0,2,2,4.1,0.8,4.0,2
56.0,0,166.0,81.0,27.93,1,54.0,85.0,1,1,7.3,0.5,2.0,1
27.0,0,178.0,150.5,31.41,0,30.0,90.0,2,2,8.6,2.7,1.0,2
39.0,0,150.0,65.0,24.16,0,98.0,90.0,2,2,6.3,1.1,5.0,2
19.0,0,179.0,74.0,34.03,1,115.0,60.0,2,0,7.8,1.1,1.0,2
27.0,1,173.0,102.0,23.16,1,109.0,93.0,2,0,6.1,0.6,6.0,2
64.0,1,167.0,86.0,27.55,2,34.0,66.0,1,1,7.9,1.9,6.0,2
41.77,1,178.0,58.0,22.88,2,25.0,90.0,2,1,5.8,2.1,4.0,0
49.0,0,193.0,150.5,32.12,2,33.0,75.0,2,2,6.4,0.9,3.62,0
44.0,0,173.0,104.0,31.35,2,116.0,66.0,1,2,8.8,1.2,4.0,2
52.0,1,150.0,150.5,23.54,1,72.2,87.0,1,2,6.6,0.8,5.0,0
35.0,1,165.0,67.0,32.87,2,75.0,90.0,2,2,4.4,2.0,6.0,2
53.0,0,161.0,64.0,25.66,0,24.0,86.0,2,2,8.8,1.4,1.0,2
19.0,1,171.0,67.0,22.27,2,107.0,79.0,0,0,8.6,0.6,4.0,0
58.0,0,152.0,109.0,34.41,0,103.0,94.0,2,2,4.7,1.6,5.0,0
57.0,1,179.0,59.0,25.75,2,46.0,62.0,2,1,8.7,2.7,2.0,1
18.0,0,158.0,88.0,21.66,2,74.0,64.0,2,2,6.5,2.5,6.0,1
38.0,0,151.0,65.0,29.71,2,69.0,93.0,0,2,4.1,2.7,3.0,2
23.0,0,151.0,101.0,22.01,0,43.0,87.0,2,2,4.7,0.5,4.0,1
28.0,0,176.0,58.0,28.28,2,94.0,116.0,2,1,5.6,2.4,2.0,1
60.0,0,168.0,53.0,33.1,1,72.2,69.0,0,2,4.3,0.7,3.0,2
36.0,0,158.0,79.0,28.63,0,164.5,97.0,2,1,7.0,0.8,3.0,1
53.0,0,154.0,85.13,20.3,2,108.0,66.0,1,1,8.4,2.0,1.0,2
60.0,1,158.0,87.0,19.53,2,56.0,79.0,2,1,6.6,0.7,1.0,0
48.0,0,157.0,85.13,24.46,1,60.0,85.0,2,0,7.5,0.6,5.0,2
39.0,0,161.0,99.0,27.19,0,88.0,88.0,1,0,6.5,1.2,5.0,1
43.0,0,169.0,65.0,32.51,2,61.0,89.0,2,1,7.1,2.4,5.0,2
56.0,0,155.0,114.0,27.55,0,34.0,91.0,0,1,8.8,1.2,4.0,1
46.0,0,154.0,85.13,28.05,2,69.0,74.0,2,1,5.3,2.0,3.0,2
29.0,0,161.0,85.0,19.76,1,55.0,74.0,2,2,8.2,2.3,2.0,2
33.0,1,165.0,98.0,23.95,2,72.0,85.0,2,2,5.3,1.0,4.0,0
40.0,1,175.0,65.0,30.93,2,69.0,86.0,0,2,5.1,1.2,1.0,2
51.0,0,179.0,115.0,24.47,2,90.0,95.0,1,0,5.3,2.5,4.0,2
31.0,0,150.0,93.0,25.47,1,26.0,67.0,2,2,7.8,2.5,1.0,1
55.0,0,151.0,96.0,18.63,2,96.0,86.0,2,2,4.5,1.6,2.0,2
37.0,0,173.0,62.0,28.11,2,100.0,62.0,0,1,8.8,2.6,1.0,2
25.0,0,154.0,86.0,30.22,0,83.0,66.0,2,0,8.0,2.2,1.0,1
26.0,0,176.0,115.0,31.17,2,74.0,63.0,2,2,4.8,2.7,1.0,2
41.0,0,167.0,86.0,24.62,2,66.0,80.0,0,0,7.6,1.4,6.0,2
38.0,0,156.0,85.13,18.52,0,40.0,73.0,2,2,4.2,0.6,1.0,2
46.0,1,165.54,72.0,25.49,2,102.0,94.0,2,1,5.7,1.6,2.0,2
28.0,0,168.0,97.0,23.27,2,22.0,99.0,1,2,4.1,0.6,1.0,1
30.0,0,161.0,74.0,25.42,2,65.0,85.0,1,2,5.3,1.5,4.0,2
39.0,1,158.0,102.0,22.2,2,40.0,85.0,2,2,4.3,2.3,1.0,0
23.0,0,178.0,87.0,21.2,0,114.0,85.0,1,0,6.2,2.1,3.62,1
35.0,1,169.0,106.0,28.11,2,51.0,94.0,2,2,7.7,0.9,5.0,2
64.0,0,169.0,104.0,23.1,0,45.0,95.0,1,2,7.8,2.2,1.0,2
39.0,0,169.0,100.0,24.57,0,98.0,79.0,1,2,7.9,1.7,3.62,2
59.0,0,162.0,85.13,20.44,1,111.0,95.0,2,2,7.5,2.9,4.0,1
41.77,0,176.0,53.0,25.73,0,83.0,67.0,0,2,7.5,2.3,2.0,2
48.0,0,152.0,108.0,26.59,1,52.0,89.0,2,2,4.7,2.2,6.0,2
46.0,0,170.0,106.0,28.53,2,105.0,75.0,2,1,7.5,2.4,3.62,2
58.0,0,150.0,54.0,27.55,0,72.2,71.0,0,2,8.9,1.84,2.0,1
50.0,0,158.0,68.0,25.63,0,93.0,85.0,2,2,7.7,1.4,6.0,2
54.0,1,172.0,68.0,33.51,2,81.0,88.0,2,1,7.2,1.0,1.0,2
39.0,0,170.0,50.0,26.86,2,23.0,75.0,2,2,4.2,1.5,3.62,2
62.0,1,168.0,76.0,31.75,2,110.0,80.0,2,0,4.8,2.2,2.0,2
47.0,0,178.0,85.0,20.9,2,21.0,91.0,0,0,4.4,1.84,6.0,0
47.0,0,150.0,85.13,24.94,1,111.0,70.0,2,1,5.1,2.2,3.0,0
24.0,1,150.0,60.0,25.59,2,63.0,87.0,2,2,5.2,2.3,6.0,1
28.0,1,177.0,97.0,19.0,1,61.0,91.0,0,2,6.0,1.84,1.0,2
26.0,1,175.0,100.0,32.63,2,59.0,85.0,2,2,6.2,1.84,6.0,0
62.0,0,161.0,150.5,28.22,0,116.0,79.0,2,2,7.2,2.2,3.0,2
46.0,0,165.0,59.0,32.54,0,102.0,63.0,2,2,4.8,0.6,5.0,2
63.0,1,175.0,79.0,25.69,2,72.2,80.0,2,2,6.8,1.5,3.0,2
50.0,1,165.0,85.13,23.15,1,41.0,76.0,2,2,6.3,2.9,1.0,0
39.0,1,162.0,88.0,28.03,2,72.2,87.0,0,2,4.6,0.6,5.0,1
41.0,1,162.0,108.0,30.8,2,119.0,90.0,2,2,8.3,0.6,2.0,2
49.0,0,153.0,56.0,31.83,2,95.0,74.0,1,2,8.4,2.8,4.0,2
29.0,1,164.0,105.0,31.28,0,35.0,95.0,2,1,7.8,1.2,4.0,2
29.0,0,170.0,65.0,27.49,2,87.0,89.0,2,2,5.1,2.7,6.0,2
29.0,1,162.0,79.0,29.98,0,82.0,89.0,2,0,8.6,1.5,1.0,2
18.0,0,158.0,85.13,22.36,0,93.0,89.0,2,2,4.0,2.6,5.0,2
31.0,0,161.0,94.0,32.3,2,46.0,94.0,2,2,5.5,0.7,1.0,2
35.0,1,157.0,150.5,25.78,1,30.0,90.0,2,1,4.6,1.9,6.0,0
56.0,0,161.0,94.0,20.96,2,20.0,78.0,2,2,4.9,2.3,6.0,1
20.0,1,178.0,104.0,28.07,0,86.0,84.0,2,2,5.5,1.8,6.0,2
20.0,0,177.0,67.0,27.78,0,83.0,80.0,1,2,8.2,2.8,3.0,2
42.0,1,172.0,150.5,27.55,2,90.0,91.0,2,2,8.9,3.0,1.0,1
57.0,0,165.0,85.13,23.4,2,29.0,91.0,1,2,6.7,2.3,3.0,0
58.0,1,169.0,70.0,27.55,1,73.0,86.0,2,0,6.6,0.7,3.0,1
37.0,0,154.0,89.0,21.4,0,68.0,98.0,0,2,8.3,2.3,3.0,2
58.0,1,175.0,107.0,26.31,2,116.0,80.0,1,2,7.7,2.8,1.0,2
37.0,0,171.0,59.0,27.78,0,77.0,84.0,2,2,7.0,1.4,4.0,1
41.77,0,154.0,69.0,20.18,2,72.2,81.0,2,2,6.4,0.5,1.0,2
56.0,0,159.0,68.0,19.7,2,44.0,80.0,2,2,7.2,1.9,4.0,2
43.0,1,179.0,84.0,31.63,2,115.0,80.0,2,1,4.1,3.0,1.0,2
45.0,1,165.54,53.0,28.28,2,30.0,99.0,2,2,5.4,2.6,1.0,2
57.0,0,155.0,89.0,20.16,2,77.0,89.0,2,0,6.9,1.4,6.0,0
27.0,1,175.0,87.0,33.69,0,99.0,84.0,2,1,6.0,1.2,5.0,2
52.0,1,174.0,56.0,23.73,2,109.0,80.0,2,2,6.8,2.2,2.0,2
41.77,0,163.0,55.0,32.24,2,43.0,94.0,2,2,4.9,2.6,5.0,1
43.0,1,168.0,50.0,28.09,1,80.0,65.0,1,2,4.4,1.0,3.62,2
53.0,1,156.0,63.0,21.86,2,91.0,76.0,1,1,7.2,0.6,5.0,2
34.0,0,150.0,96.0,21.96,2,110.0,88.0,2,1,4.3,2.3,2.0,1
62.0,0,172.0,58.0,29.0,2,118.0,99.0,2,0,4.4,2.4,2.0,2
41.77,0,165.54,81.0,27.5,2,61.0,61.0,1,2,8.4,2.9,1.0,2
55.0,0,172.0,97.0,27.55,2,57.0,66.0,2,1,5.0,1.3,3.0,2
42.0,0,155.0,107.0,19.44,0,55.0,79.0,2,2,5.2,1.2,2.0,2
18.0,0,160.0,101.0,42.57,2,52.0,84.0,0,2,7.5,2.6,5.0,2
41.0,1,163.0,85.13,31.67,2,31.0,87.0,2,0,5.9,1.4,2.0,2
25.0,0,172.0,52.0,30.55,2,45.0,66.0,2,2,5.6,1.1,5.0,2
33.0,0,165.54,86.0,30.22,1,107.0,73.0,1,0,6.6,0.6,5.0,2
36.0,0,165.54,81.0,19.09,2,88.0,95.0,2,2,6.0,2.9,1.0,2
36.0,0,172.0,104.0,27.55,2,100.0,70.0,2,2,4.8,1.84,6.0,1
40.0,1,193.0,105.0,31.29,1,32.0,89.0,2,2,8.4,1.5,1.0,2
44.0,0,174.0,97.0,30.08,0,44.0,69.0,1,0,11.3,1.84,4.0,2
43.0,1,163.0,150.5,30.93,2,72.2,65.0,2,0,7.2,2.4,3.0,2
22.0,1,174.0,119.0,34.13,2,36.0,62.0,1,2,5.9,1.7,2.0,0
33.0,1,159.0,81.0,30.44,0,88.0,87.0,2,0,7.6,0.8,3.0,2
59.0,1,177.0,72.0,28.92,1,89.0,95.0,2,1,6.2,0.8,4.0,2
47.0,0,165.54,60.0,26.29,1,94.0,77.0,2,2,8.6,1.84,5.0,0
41.77,0,162.0,93.0,22.24,2,65.0,80.0,2,2,6.7,0.7,2.0,2
54.0,0,172.0,93.0,23.53,2,72.2,78.0,2,2,4.1,0.9,2.0,2
85.0,0,154.0,85.0,28.08,2,80.0,69.0,1,2,8.0,2.3,5.0,0
63.0,0,165.54,70.0,33.62,2,32.0,116.0,0,2,5.4,2.6,1.0,2
44.0,1,193.0,68.0,30.7,0,91.0,84.0,2,2,8.1,1.2,3.0,2
41.77,0,162.0,115.0,32.01,0,69.0,88.0,1,2,5.9,0.7,3.62,0
56.0,0,177.0,55.0,21.03,2,53.0,75.0,2,1,5.1,2.1,4.0,2
41.77,1,157.0,105.0,26.13,2,62.0,90.0,2,1,5.3,2.6,2.0,2
43.0,0,157.0,109.0,25.5,2,96.0,91.0,0,1,6.2,2.8,3.0,2
36.0,0,172.0,119.0,34.51,2,106.0,80.0,2,1,7.7,1.5,9.5,1
35.0,1,170.0,67.0,23.63,1,89.0,93.0,2,2,4.6,1.3,1.0,2
45.0,0,177.0,75.0,27.7,2,33.0,77.0,1,2,5.7,1.1,1.0,1
56.0,1,151.0,62.0,22.88,2,64.0,76.0,2,0,7.5,2.3,5.0,2
42.0,0,175.0,94.0,21.8,0,30.0,97.0,1,0,6.6,0.7,6.0,1
45.0,1,156.0,73.0,19.82,2,40.0,80.0,2,0,6.2,0.6,3.0,2
61.0,0,159.0,116.0,25.17,2,35.0,72.0,1,2,7.0,2.8,6.0,2
30.0,0,175.0,84.0,34.86,2,83.0,67.0,0,2,6.5,1.7,4.0,2
51.0,0,173.0,87.0,23.3,0,52.0,83.0,2,2,7.6,2.4,1.0,2
35.0,1,178.0,96.0,19.41,2,98.0,66.0,0,2,4.9,1.8,1.0,2
34.0,1,160.0,113.0,18.83,2,56.0,80.0,2,1,4.5,1.4,4.0,2
57.0,0,177.0,96.0,34.24,0,23.0,92.0,2,2,4.2,0.5,1.0,2
61.0,0,150.0,66.0,23.62,2,29.0,73.0,1,2,8.6,1.0,4.0,0
30.0,1,161.0,56.0,28.64,2,45.0,80.0,0,2,4.7,2.7,2.0,2
50.0,1,178.0,77.0,27.6,0,103.0,87.0,2,1,6.4,1.2,6.0,2
47.0,0,170.0,64.0,25.87,2,112.0,82.0,2,2,4.3,2.6,1.0,0
34.0,0,160.0,108.0,19.51,2,44.0,77.0,2,0,5.2,2.9,6.0,2
57.0,0,168.0,57.0,21.82,0,78.0,72.0,2,2,8.7,2.6,3.0,2
43.0,0,169.0,73.0,24.7,2,54.0,79.0,2,2,7.9,2.0,1.0,0
54.0,0,154.0,63.0,29.08,2,111.0,82.0,2,2,4.4,2.2,5.0,1
20.0,0,168.0,93.0,23.87,0,87.0,60.0,0,1,5.7,0.7,6.0,2
19.0,0,158.0,78.0,32.57,2,57.0,93.0,0,2,4.9,2.6,5.0,2
18.0,1,165.54,76.0,21.14,2,55.0,98.0,2,2,6.6,2.4,4.0,1
21.0,1,164.0,104.0,18.8,2,52.0,62.0,2,2,6.3,1.5,3.0,1
39.0,0,160.0,84.0,32.92,0,107.0,80.0,2,1,8.9,1.84,4.0,0
43.0,0,160.0,116.0,30.62,0,21.0,91.0,2,0,5.7,2.8,4.0,2
39.0,0,153.0,65.0,33.8,2,72.2,79.0,2,2,4.0,1.3,4.0,0
24.0,0,160.0,62.0,28.97,0,44.0,84.0,2,2,5.5,2.3,6.0,2
54.0,0,168.0,79.0,31.1,2,88.0,85.0,0,1,4.8,2.2,5.0,2
49.0,0,165.0,114.0,26.56,2,94.0,91.0,2,1,6.8,1.2,1.0,2
55.0,0,158.0,54.0,19.94,2,118.0,80.0,0,2,5.4,1.6,1.0,2
44.0,0,177.0,97.0,27.55,2,24.0,64.0,0,2,5.4,0.9,2.0,0
55.0,1,159.0,91.0,26.37,1,60.0,93.0,2,2,8.1,1.3,2.0,2
32.0,1,158.0,65.0,30.65,2,58.0,92.0,2,2,6.6,2.1,3.0,2
61.0,1,176.0,59.0,25.16,1,34.0,68.0,1,1,5.9,1.9,1.0,2
37.0,1,159.0,71.0,29.72,1,117.0,99.0,2,2,8.2,1.3,5.0,2
36.0,1,162.0,150.5,19.56,2,114.0,62.0,2,2,8.5,3.0,3.62,1
51.0,0,174.0,86.0,25.06,2,88.0,84.0,1,2,5.1,1.84,3.62,1
31.0,0,171.0,70.0,26.15,1,69.0,67.0,2,0,5.2,0.8,1.0,2
24.0,0,179.0,50.0,21.78,0,111.0,65.0,0,1,5.6,1.2,6.0,2
54.0,0,165.54,85.13,26.05,1,64.0,92.0,2,1,8.4,1.8,1.0,1
41.77,1,170.0,63.0,24.65,2,59.0,90.0,1,2,5.4,2.4,2.0,1
61.0,0,170.0,58.0,22.44,0,72.0,84.0,2,0,6.1,2.0,5.0,2
85.0,0,153.0,115.0,27.62,2,85.0,97.0,2,2,6.8,0.7,4.0,2
55.0,1,162.0,98.0,25.68,1,71.0,64.0,2,2,6.6,0.8,3.0,2
48.0,0,175.0,71.0,27.88,2,62.0,67.0,0,2,4.3,1.8,1.0,2
41.77,1,151.0,92.0,25.03,1,46.0,77.0,2,2,5.7,0.6,4.0,1
55.0,0,158.0,79.0,28.38,0,116.0,83.0,2,2,7.2,2.9,6.0,0
39.0,0,155.0,85.13,21.68,2,113.0,83.0,2,0,7.4,4.2,5.0,1
41.77,1,156.0,96.0,32.02,1,97.0,60.0,2,2,4.2,0.9,5.0,1
36.0,0,164.0,83.0,30.43,2,101.0,92.0,2,2,8.4,1.84,2.0,2
43.0,0,173.0,113.0,32.09,0,22.0,94.0,2,1,4.2,2.8,6.0,2
39.0,0,173.0,85.0,28.67,2,68.0,77.0,2,0,6.9,1.5,6.0,2
31.0,0,157.0,85.13,25.56,2,54.0,72.0,0,0,5.3,2.2,3.0,1
25.0,0,165.54,85.13,31.18,1,66.0,77.0,2,0,5.6,1.3,5.0,0
56.0,0,150.0,110.0,23.47,2,72.2,82.0,2,2,8.6,1.7,1.0,2
55.0,0,153.0,50.0,24.78,2,57.0,75.0,0,2,4.6,1.7,1.0,2
57.0,0,170.0,83.0,27.55,2,44.0,71.0,2,2,6.6,1.3,3.0,2
31.0,1,173.0,73.0,27.55,2,73.0,89.0,0,2,6.6,1.84,1.0,2
40.0,1,179.0,75.0,19.18,2,21.0,86.0,2,0,6.1,1.3,1.0,1
53.0,1,158.0,66.0,25.25,2,63.0,95.0,2,2,6.6,0.8,2.0,2
49.0,1,172.0,107.0,31.27,0,114.0,98.0,2,2,4.1,0.7,2.0,0
28.0,0,174.0,102.0,26.15,0,47.0,61.0,0,0,6.7,0.7,4.0,2
46.0,0,177.0,93.0,27.55,0,72.2,71.0,2,1,5.2,1.3,2.0,2
51.0,0,153.0,60.0,29.32,0,32.0,65.0,1,2,8.9,1.6,6.0,2
53.0,0,175.0,113.0,21.28,2,55.0,61.0,2,2,6.6,1.9,4.0,2
20.0,1,158.0,80.0,24.04,2,75.0,70.0,2,2,8.2,0.8,2.0,2
29.0,0,168.0,81.0,21.46,2,115.0,68.0,2,2,4.6,0.7,3.62,2
58.0,0,165.0,70.0,33.06,2,113.0,79.0,0,2,4.1,2.7,3.62,1
22.0,0,179.0,112.0,24.1,2,60.0,99.0,0,2,8.4,1.9,3.62,0
23.0,1,161.0,113.0,27.7,2,79.0,89.0,2,0,8.0,1.1,3.0,2
29.0,0,159.0,83.0,27.55,2,103.0,82.0,0,0,8.0,2.6,1.0,0
42.0,0,168.0,65.0,34.71,2,61.0,64.0,0,2,6.4,1.7,3.62,0
59.0,0,176.0,99.0,19.82,2,117.0,60.0,2,2,4.1,1.1,1.0,2
29.0,1,164.0,61.0,21.0,2,99.0,84.0,2,2,7.7,1.84,4.0,2
25.0,0,171.0,110.0,19.77,1,70.0,80.0,1,2,6.2,1.1,3.0,2
21.0,0,193.0,80.0,22.66,2,99.0,95.0,2,0,6.1,2.6,4.0,2
47.0,0,161.0,89.0,34.75,2,72.2,84.0,2,2,6.4,2.5,5.0,1
58.0,0,162.0,56.0,22.5,2,32.0,63.0,0,2,8.7,2.6,5.0,1
41.77,0,175.0,81.0,29.6,2,31.0,88.0,2,2,6.8,1.6,5.0,2
20.0,1,162.0,52.0,29.7,2,78.0,69.0,0,0,4.7,1.6,3.62,2
47.0,0,163.0,74.0,27.55,2,35.0,67.0,1,2,4.2,1.6,6.0,0
50.0,0,150.0,108.0,32.57,1,40.0,70.0,2,1,4.9,2.4,4.0,2
41.0,1,165.54,78.0,26.29,2,31.0,80.0,2,2,4.3,0.8,1.0,1
19.0,0,168.0,57.0,23.32,1,70.0,96.0,1,1,7.2,2.1,5.0,0
57.0,0,160.0,69.0,18.91,2,72.2,93.0,1,0,4.8,2.8,4.0,1
64.0,0,170.0,77.0,19.35,2,36.0,80.0,1,0,5.7,2.5,1.0,0
35.0,0,174.0,95.0,32.39,1,80.0,88.0,2,2,8.4,1.84,5.0,2
26.0,0,161.0,65.0,24.24,1,110.0,70.0,0,2,7.9,0.9,2.0,1
44.0,0,175.0,52.0,24.53,0,56.0,80.0,2,2,5.2,2.0,2.0,2
29.0,1,161.0,55.0,31.78,2,59.0,76.0,0,2,5.4,1.4,4.0,2
41.77,1,175.0,102.0,28.87,2,75.0,96.0,2,2,5.7,1.3,2.0,0
18.0,1,179.0,100.0,24.09,2,73.0,78.0,2,2,8.3,1.4,5.0,2
22.0,0,157.0,53.0,20.67,2,72.0,64.0,2,1,6.9,1.9,3.0,2
34.0,0,166.0,111.0,22.16,2,73.0,82.0,0,0,7.8,1.3,5.0,2
35.0,0,159.0,103.0,30.2,2,108.0,69.0,2,2,6.1,0.8,3.0,2
42.0,0,178.0,79.0,20.61,0,113.0,97.0,1,2,6.9,2.7,4.0,0
58.0,1,170.0,117.0,27.55,2,109.0,99.0,1,1,7.3,2.7,6.0,2
44.0,0,171.0,79.0,29.28,0,164.5,69.0,1,0,5.6,1.84,1.0,1
28.0,0,177.0,71.0,25.56,1,40.0,64.0,0,2,7.1,1.2,2.0,1
28.0,0,151.0,76.0,32.57,2,88.0,77.0,2,2,7.9,1.4,4.0,1
56.0,0,152.0,110.0,27.55,2,38.0,92.0,2,2,5.6,1.6,1.0,0
35.0,1,158.0,85.13,20.51,2,38.0,84.0,2,2,6.7,0.9,4.0,2
53.0,0,178.0,93.0,30.82,1,79.0,73.0,2,0,6.6,0.7,1.0,1
19.0,0,158.0,56.0,24.25,2,39.0,98.0,1,0,6.5,1.84,1.0,2
21.0,0,153.0,59.0,28.91,1,104.0,60.0,1,2,11.3,2.2,4.0,1
41.77,0,177.0,116.0,29.14,2,92.0,83.0,2,2,6.8,4.2,6.0,2
42.0,0,168.0,61.0,21.76,2,72.2,75.0,1,0,4.7,2.2,6.0,0
41.77,1,172.0,105.0,27.55,2,43.0,96.0,2,2,5.2,2.8,1.0,2
30.0,0,164.0,76.0,27.59,2,35.0,84.0,2,2,7.0,0.6,2.0,2
25.0,0,161.0,56.0,27.55,0,71.0,68.0,2,2,5.9,1.1,6.0,0
41.77,1,179.0,92.0,21.8,0,66.0,79.0,0,2,6.6,1.0,3.0,2
64.0,1,169.0,107.0,22.47,2,54.0,87.0,2,2,7.8,2.6,3.62,2
44.0,0,154.0,97.0,23.12,2,72.2,97.0,0,0,8.8,2.4,3.0,0
22.0,1,158.0,105.0,34.28,1,64.0,80.0,2,1,8.5,2.4,3.0,1
27.0,0,168.0,88.0,32.02,2,79.0,63.0,1,2,6.3,2.2,1.0,2
19.0,0,161.0,66.0,33.86,2,117.0,79.0,2,0,7.8,1.3,5.0,2
36.0,1,179.0,60.0,23.48,2,100.0,80.0,2,0,8.2,0.7,1.0,2
28.0,0,162.0,80.0,21.07,2,56.0,95.0,2,2,4.0,0.7,5.0,2
20.0,0,174.0,107.0,25.41,2,93.0,98.0,1,0,8.7,1.8,4.0,2
21.0,0,161.0,105.0,28.91,2,47.0,90.0,0,1,7.0,1.9,3.62,0
29.0,0,179.0,87.0,29.2,2,118.0,76.0,2,1,6.1,2.3,5.0,2
58.0,1,165.0,76.0,23.23,2,99.0,96.0,0,1,6.9,1.0,4.0,2
52.0,1,162.0,86.0,28.31,2,61.0,92.0,2,1,5.3,0.5,3.0,2
60.0,1,177.0,65.0,33.77,1,52.0,93.0,0,2,5.7,0.8,5.0,2
28.0,1,176.0,55.0,24.63,2,91.0,62.0,2,0,5.8,2.9,4.0,1
53.0,0,171.0,72.0,30.73,1,54.0,80.0,1,2,8.1,2.4,3.0,2
26.0,0,165.0,83.0,19.99,0,74.0,76.0,2,2,4.8,1.6,4.0,0
51.0,0,152.0,95.0,26.56,2,32.0,73.0,2,0,5.5,2.2,2.0,0
