User_ID,Age,Gender,Height_cm,Weight_kg,BMI,Workout_Type,Workout_Duration_min,Heart_Rate_avg,Intensity_Level,Diet_Type,Sleep_Hours,Hydration_Liters,Workout_Frequency,Calories_Burned
U04764,,Male,169.0,105.0,23.31,Strength,109.0,63.0,Invalid,Vegan,4.1,1.5,1.0,N/A
Unknown,49.0,Male,173.0,101.0,28.04,Yoga,,86.0,Other,Vegan,4.4,,,Unknown
Other,21.0,Male,164.0,86.0,26.31,Unknown,49.0,89.0,Medium,Other,5.2,0.6,,High
U03526,18.0,Male,161.0,78.0,32.45,,111.0,75.0,N/A,Vegetarian,7.8,1.4,6.0,Low
U03402,,Other,168.0,69.0,30.37,Other,112.0,60.0,High,Mixed,4.8,2.5,2.0,Invalid
U00515,,Female,176.0,97.0,20.49,Cardio,38.0,96.0,N/A,Vegan,6.5,0.5,4.0,High
U01463,34.0,N/A,168.0,73.0,22.12,,118.0,95.0,Medium,Vegetarian,8.5,2.8,,Medium
N/A,58.0,Female,,59.0,30.74,Yoga,39.0,67.0,Low,,8.6,2.8,5.0,Low
Unknown,18.0,Female,173.0,93.0,24.85,Cardio,,76.0,Medium,Invalid,4.4,1.6,1.0,Unknown
Invalid,25.0,Male,169.0,82.0,18.83,Invalid,82.0,94.0,,N/A,5.6,2.2,2.0,Other
U03589,52.0,Invalid,151.0,82.0,19.76,N/A,70.0,68.0,High,Vegan,6.0,2.4,3.0,Low
U02481,33.0,Invalid,153.0,66.0,32.41,Other,34.0,91.0,High,Other,6.7,3.0,1.0,Other
U02493,21.0,Male,166.0,119.0,27.62,N/A,54.0,87.0,Invalid,N/A,6.1,2.7,2.0,Other
Other,42.0,Male,160.0,71.0,26.05,Cardio,55.0,97.0,Unknown,Mixed,7.3,1.5,6.0,
Unknown,,Invalid,,65.0,23.39,N/A,49.0,87.0,Invalid,,6.4,,1.0,Other
U04266,,N/A,175.0,108.0,22.15,Other,98.0,98.0,High,Vegetarian,4.4,1.0,2.0,Invalid
U03072,57.0,Male,155.0,69.0,29.57,Cardio,75.0,76.0,Unknown,N/A,7.3,1.2,3.0,Unknown
Unknown,47.0,Female,158.0,115.0,33.77,Other,51.0,81.0,Low,Other,8.2,2.4,5.0,Other
Invalid,52.0,Male,154.0,100.0,26.87,N/A,81.0,74.0,Unknown,N/A,4.5,1.1,1.0,High
U04698,,N/A,,,28.51,N/A,115.0,72.0,High,Vegan,6.0,2.3,5.0,High
Unknown,47.0,,164.0,74.0,19.46,Cardio,32.0,83.0,Medium,Other,6.5,2.6,,High
U04962,44.0,Unknown,170.0,52.0,19.43,Strength,96.0,78.0,Invalid,N/A,4.3,2.2,5.0,N/A
N/A,45.0,Female,167.0,98.0,20.87,Invalid,68.0,84.0,N/A,Vegetarian,5.9,0.7,6.0,Low
Invalid,62.0,Invalid,166.0,55.0,32.66,Invalid,82.0,63.0,Invalid,Vegetarian,7.1,1.1,5.0,Medium
Unknown,42.0,Female,159.0,109.0,18.76,Other,109.0,76.0,Invalid,Vegetarian,6.9,0.6,1.0,Invalid
Invalid,49.0,Other,165.0,,28.52,Yoga,34.0,77.0,Medium,Mixed,6.6,2.8,3.0,Low
U03887,,Other,178.0,70.0,25.91,Yoga,89.0,88.0,Medium,Mixed,4.8,1.0,3.0,Medium
U02219,51.0,Male,179.0,66.0,32.27,N/A,39.0,71.0,Medium,Vegetarian,8.0,,4.0,Medium
Unknown,63.0,Unknown,172.0,71.0,23.86,N/A,101.0,83.0,Medium,Unknown,4.7,2.6,,Other
U03210,40.0,Female,162.0,111.0,,Strength,50.0,75.0,Unknown,Mixed,6.1,2.7,6.0,High
Other,46.0,Invalid,153.0,106.0,26.04,Yoga,78.0,73.0,Low,Mixed,6.1,1.0,2.0,Low
U02646,28.0,N/A,172.0,114.0,27.6,Cardio,71.0,96.0,Low,Invalid,5.1,2.5,,Medium
U02683,19.0,,175.0,83.0,20.52,Strength,52.0,91.0,Medium,Vegan,6.5,1.0,,Invalid
,55.0,,167.0,95.0,32.93,N/A,102.0,83.0,High,N/A,8.4,,5.0,Other
Other,39.0,Female,161.0,106.0,32.53,Other,63.0,60.0,Low,Vegetarian,5.4,,6.0,Medium
U04117,51.0,N/A,174.0,68.0,31.06,Yoga,102.0,92.0,Medium,Vegetarian,6.4,,1.0,Low
Invalid,47.0,Female,178.0,50.0,22.47,Yoga,113.0,62.0,High,Vegetarian,7.7,1.7,6.0,Invalid
Unknown,,Female,162.0,98.0,27.19,N/A,,83.0,Other,Mixed,7.0,2.0,6.0,High
U01679,19.0,Other,159.0,95.0,32.31,Cardio,109.0,87.0,Medium,Vegetarian,4.9,2.6,2.0,Medium
Invalid,22.0,Female,150.0,76.0,24.62,Yoga,76.0,,Low,Other,7.7,2.4,3.0,Medium
Invalid,,Invalid,174.0,,30.74,Unknown,70.0,89.0,High,Vegan,7.8,1.0,3.0,Unknown
Other,60.0,Male,165.0,76.0,34.47,N/A,118.0,91.0,Medium,Mixed,5.2,2.3,4.0,Unknown
N/A,43.0,Male,150.0,101.0,32.74,Other,,83.0,Other,Unknown,5.9,1.4,1.0,Low
U03592,51.0,N/A,162.0,73.0,28.5,Yoga,35.0,63.0,Low,Vegan,9.0,1.9,6.0,Medium
U02445,55.0,Male,165.0,65.0,,Cardio,109.0,91.0,,Vegetarian,6.1,2.1,6.0,Medium
U02000,23.0,,171.0,83.0,29.56,Invalid,24.0,65.0,Other,Vegan,8.7,2.5,3.0,High
U00658,49.0,N/A,,,33.01,Cardio,68.0,83.0,Medium,Mixed,6.6,2.5,1.0,
U01695,41.0,Invalid,157.0,101.0,,N/A,60.0,92.0,Medium,Vegan,8.1,2.8,3.0,Medium
U01888,,Unknown,168.0,,21.56,Cardio,100.0,71.0,Medium,Vegetarian,5.7,0.8,1.0,High
U02758,47.0,Male,250.0,55.0,26.08,Yoga,69.0,88.0,Medium,Vegetarian,9.0,1.5,5.0,N/A
U00054,61.0,N/A,150.0,106.0,27.28,Yoga,43.0,77.0,Medium,Mixed,8.3,2.1,6.0,Invalid
U01114,48.0,Other,166.0,57.0,20.18,Strength,45.0,70.0,High,Vegetarian,5.0,0.5,6.0,High
U01935,49.0,Unknown,166.0,90.0,,N/A,78.0,62.0,,Other,5.5,2.0,5.0,Medium
U04455,35.0,N/A,168.0,71.0,34.83,Other,104.0,62.0,Medium,Vegetarian,7.3,0.6,3.0,Medium
U01083,46.0,Unknown,172.0,92.0,,Unknown,,64.0,Unknown,Mixed,5.6,,2.0,High
Unknown,18.0,Female,160.0,75.0,,Strength,70.0,95.0,Low,N/A,7.3,2.3,3.0,Medium
U03591,64.0,Male,164.0,105.0,34.56,Cardio,82.0,74.0,Unknown,Unknown,8.5,1.8,4.0,Invalid
U02135,51.0,Male,163.0,88.0,27.03,Other,98.0,88.0,Medium,Other,5.5,1.6,5.0,Invalid
U02328,59.0,Male,162.0,73.0,,Invalid,28.0,83.0,Medium,Vegan,5.0,2.4,5.0,High
U04008,43.0,Other,166.0,66.0,26.49,,64.0,70.0,Medium,Mixed,5.5,2.2,5.0,Unknown
U04426,56.0,Male,,52.0,27.77,Invalid,84.0,97.0,Medium,Vegetarian,5.9,2.1,3.0,High
Invalid,,Invalid,167.0,113.0,20.3,Unknown,37.0,99.0,High,Vegetarian,9.0,1.0,6.0,Unknown
U01276,33.0,Invalid,160.0,65.0,19.94,Yoga,92.0,85.0,Medium,Other,6.8,1.4,5.0,Medium
U02420,62.0,N/A,166.0,86.0,99.0,Invalid,114.0,67.0,High,Mixed,,1.8,6.0,Invalid
U00176,,Other,173.0,88.0,27.56,N/A,117.0,250.0,Low,Vegan,8.9,2.6,2.0,High
U03479,26.0,Unknown,164.0,92.0,19.37,Strength,33.0,98.0,Other,Mixed,8.9,0.6,6.0,Invalid
,36.0,Male,175.0,70.0,24.59,Invalid,100.0,72.0,Invalid,Vegan,8.0,1.8,6.0,High
U02841,35.0,Male,,54.0,26.49,Invalid,74.0,77.0,High,Vegetarian,8.3,2.4,6.0,N/A
U01132,60.0,Male,156.0,84.0,25.52,Yoga,94.0,65.0,Medium,N/A,4.6,2.0,1.0,High
Other,64.0,Other,177.0,91.0,31.35,Unknown,57.0,89.0,Low,Vegetarian,6.4,2.9,1.0,High
U03323,39.0,Female,154.0,89.0,24.98,N/A,102.0,65.0,High,Vegan,5.5,2.2,1.0,High
U01883,61.0,Other,159.0,114.0,22.64,N/A,86.0,88.0,Medium,,4.2,2.7,1.0,Medium
U00645,25.0,Male,161.0,111.0,26.45,N/A,119.0,69.0,N/A,,4.0,0.7,1.0,Medium
Other,64.0,Unknown,166.0,56.0,25.96,Yoga,80.0,66.0,High,Other,5.1,2.8,2.0,High
U02093,64.0,Invalid,170.0,77.0,19.96,Yoga,64.0,,Invalid,Mixed,7.3,2.9,2.0,Low
Other,52.0,Invalid,165.0,79.0,28.48,Strength,88.0,97.0,Low,Mixed,4.6,0.9,5.0,High
Unknown,52.0,Male,154.0,70.0,34.7,Other,54.0,74.0,High,N/A,5.8,2.4,4.0,Invalid
N/A,49.0,Female,150.0,73.0,24.08,Other,102.0,65.0,Unknown,N/A,5.0,1.9,1.0,High
U04376,44.0,Invalid,,52.0,33.71,Cardio,77.0,74.0,Medium,Mixed,6.4,1.0,1.0,High
U02037,,Female,158.0,82.0,21.98,N/A,71.0,88.0,Low,Unknown,4.1,2.1,,High
Invalid,37.0,Female,,86.0,34.41,Unknown,109.0,91.0,N/A,Vegetarian,,2.9,3.0,Invalid
U02344,56.0,Unknown,161.0,114.0,21.3,Unknown,99.0,61.0,Invalid,Vegetarian,,1.7,4.0,Invalid
U01601,31.0,Female,156.0,115.0,33.26,Strength,117.0,62.0,High,N/A,,10.0,2.0,Low
Other,50.0,Male,176.0,93.0,34.84,Yoga,68.0,70.0,Low,Vegetarian,8.2,2.0,3.0,Medium
U00445,62.0,Female,167.0,72.0,24.38,Strength,60.0,61.0,N/A,Vegan,8.0,3.0,1.0,Medium
U04090,61.0,Invalid,175.0,93.0,26.99,Strength,110.0,99.0,Low,Vegan,4.2,1.3,3.0,Low
Invalid,25.0,N/A,170.0,87.0,32.42,Yoga,101.0,62.0,High,Other,4.3,0.9,6.0,Low
U03217,25.0,N/A,171.0,59.0,33.81,Strength,39.0,82.0,Medium,Vegan,,0.8,3.0,High
Unknown,49.0,Male,177.0,81.0,30.14,Cardio,22.0,64.0,Invalid,Other,5.7,2.2,3.0,High
N/A,25.0,Male,167.0,57.0,19.26,Cardio,21.0,250.0,High,Vegan,7.3,2.3,6.0,Invalid
U04023,43.0,Invalid,151.0,115.0,30.4,Unknown,30.0,97.0,Other,Mixed,4.1,1.1,1.0,High
U02164,50.0,Male,156.0,119.0,33.95,Yoga,117.0,92.0,Unknown,Vegan,7.5,2.8,6.0,High
U04516,53.0,Unknown,170.0,64.0,26.12,,100.0,92.0,N/A,Mixed,6.2,1.4,6.0,Low
Other,28.0,Male,157.0,64.0,,Unknown,104.0,94.0,N/A,Invalid,6.9,0.8,2.0,High
U01107,46.0,,178.0,90.0,27.05,N/A,93.0,95.0,Unknown,Unknown,6.8,2.7,6.0,Other
U04636,55.0,Unknown,178.0,99.0,27.98,Yoga,28.0,72.0,High,Vegetarian,6.9,1.1,5.0,N/A
U01206,34.0,Invalid,163.0,116.0,28.87,Invalid,116.0,96.0,Low,Mixed,5.3,2.5,3.0,Low
U02755,36.0,Invalid,168.0,,19.08,Cardio,52.0,89.0,Other,Vegetarian,7.9,1.7,6.0,Invalid
Unknown,52.0,N/A,166.0,111.0,28.76,Cardio,47.0,78.0,High,Vegan,8.8,2.1,6.0,High
U02425,44.0,Male,174.0,67.0,,N/A,98.0,77.0,Medium,Mixed,8.8,1.0,6.0,Unknown
Unknown,39.0,Male,169.0,113.0,29.41,Other,76.0,61.0,Invalid,Vegetarian,6.9,0.5,3.0,N/A
U00759,62.0,Other,175.0,105.0,19.6,N/A,118.0,96.0,High,Mixed,6.2,1.8,2.0,Unknown
U02150,18.0,Male,157.0,112.0,21.51,Cardio,70.0,98.0,Other,,7.4,2.8,2.0,Low
U04916,30.0,Female,164.0,50.0,30.06,Cardio,,78.0,N/A,Mixed,7.4,1.0,6.0,Medium
Invalid,57.0,Female,178.0,64.0,29.71,Cardio,,85.0,Other,Other,8.7,2.8,3.0,Medium
Invalid,62.0,Unknown,169.0,93.0,22.38,Strength,48.0,97.0,,Other,5.2,1.8,5.0,Low
U01483,56.0,Male,156.0,98.0,,Invalid,26.0,64.0,Unknown,Vegetarian,8.6,2.6,4.0,Low
N/A,38.0,Female,160.0,86.0,22.71,N/A,68.0,95.0,Low,Vegan,,0.8,6.0,Unknown
Invalid,26.0,Male,171.0,117.0,23.88,Strength,42.0,88.0,Low,Invalid,8.0,2.3,4.0,High
U03483,51.0,Female,172.0,66.0,31.27,Strength,61.0,74.0,Unknown,Unknown,8.5,1.9,4.0,N/A
Invalid,58.0,Female,150.0,83.0,28.43,Strength,63.0,96.0,Medium,Vegetarian,4.3,0.7,6.0,High
U00038,54.0,Female,,109.0,22.48,N/A,63.0,79.0,Unknown,Vegetarian,7.5,0.8,4.0,Medium
U01330,42.0,Male,178.0,117.0,33.25,N/A,64.0,84.0,High,Vegetarian,8.8,2.6,6.0,Unknown
Invalid,18.0,Invalid,159.0,50.0,21.3,Yoga,,62.0,,Vegetarian,7.2,2.2,,N/A
Other,,Male,162.0,59.0,29.9,Strength,23.0,85.0,Invalid,,,1.2,1.0,Low
U02552,44.0,N/A,166.0,51.0,28.71,Yoga,94.0,62.0,Low,N/A,7.7,1.4,5.0,Invalid
U02198,,Female,166.0,63.0,21.33,Yoga,40.0,99.0,Medium,,6.0,0.8,2.0,Low
U00045,42.0,Unknown,152.0,87.0,28.29,Other,49.0,63.0,Unknown,Vegetarian,8.5,2.0,4.0,N/A
U00286,37.0,Male,166.0,95.0,24.53,Strength,36.0,72.0,Low,Other,7.7,,5.0,N/A
U01563,30.0,Female,178.0,113.0,32.9,Invalid,,66.0,High,N/A,7.8,2.1,3.0,
U04457,37.0,Invalid,165.0,,20.3,Yoga,27.0,69.0,High,Mixed,4.1,2.2,,Unknown
U03775,49.0,Female,158.0,52.0,27.13,N/A,59.0,68.0,Unknown,Unknown,8.9,2.0,1.0,Invalid
U03588,,Invalid,160.0,62.0,30.7,N/A,100.0,97.0,Unknown,Other,4.9,0.6,6.0,High
U04218,24.0,Male,173.0,,21.81,Cardio,68.0,99.0,Other,Vegetarian,7.0,2.2,5.0,High
U00058,31.0,Male,176.0,109.0,22.12,Cardio,21.0,74.0,Unknown,Other,8.9,1.7,3.0,Medium
U01007,26.0,Male,176.0,93.0,24.38,Invalid,115.0,97.0,Other,Invalid,7.7,0.7,6.0,Low
Other,40.0,Female,156.0,107.0,30.35,Yoga,45.0,,High,Vegan,7.7,0.6,3.0,Medium
U04717,60.0,Male,165.0,110.0,26.28,Yoga,45.0,78.0,,Mixed,7.8,1.6,5.0,Low
U01497,40.0,Female,171.0,51.0,30.01,Other,51.0,94.0,Medium,Mixed,8.6,2.5,4.0,N/A
U03014,39.0,Male,150.0,102.0,30.82,N/A,109.0,77.0,,Vegan,7.9,0.6,2.0,Low
Unknown,27.0,Male,160.0,51.0,22.01,Yoga,86.0,77.0,Low,Mixed,4.6,2.0,3.0,Medium
U02260,30.0,Invalid,175.0,58.0,32.39,Cardio,66.0,60.0,Invalid,Mixed,8.7,2.8,6.0,Invalid
U03915,38.0,Other,171.0,70.0,25.84,N/A,63.0,72.0,Low,Other,5.6,,6.0,High
N/A,,Female,167.0,58.0,21.08,Unknown,92.0,77.0,Low,Invalid,8.9,2.0,6.0,Medium
Other,52.0,N/A,160.0,97.0,18.98,Cardio,100.0,89.0,Medium,Vegetarian,4.4,2.3,4.0,Medium
N/A,26.0,N/A,,92.0,30.3,Invalid,89.0,,Medium,,5.7,1.9,6.0,High
Invalid,27.0,N/A,165.0,107.0,19.68,Yoga,47.0,90.0,Medium,Other,7.8,1.5,4.0,High
U01967,56.0,Other,160.0,83.0,20.47,Other,48.0,86.0,N/A,Vegan,8.2,1.3,2.0,N/A
U00550,49.0,Invalid,170.0,118.0,25.82,Invalid,300.0,250.0,Medium,Vegan,5.4,0.9,4.0,N/A
Other,40.0,N/A,167.0,104.0,,Cardio,61.0,65.0,Other,Invalid,7.8,1.1,,High
U04226,59.0,Other,170.0,96.0,31.57,Cardio,106.0,75.0,Unknown,Vegan,5.0,1.0,3.0,N/A
U03911,45.0,Female,172.0,59.0,,Invalid,95.0,64.0,Other,Vegan,8.3,2.4,6.0,
U01704,,Female,,101.0,24.03,Cardio,106.0,68.0,Low,N/A,6.8,2.9,15.0,Medium
U02895,43.0,Male,150.0,70.0,24.03,Cardio,40.0,87.0,High,Vegan,4.4,2.6,1.0,High
U04033,30.0,Female,166.0,50.0,20.93,Other,39.0,67.0,Medium,Other,4.6,,6.0,Other
U03170,44.0,Female,173.0,106.0,34.88,Yoga,68.0,95.0,Unknown,Vegan,,1.5,1.0,N/A
U00594,40.0,Invalid,169.0,109.0,25.31,Cardio,112.0,94.0,Low,Vegetarian,6.6,0.5,2.0,Other
,40.0,Unknown,172.0,64.0,23.14,Strength,45.0,97.0,Medium,Invalid,4.9,1.4,1.0,Medium
Other,43.0,N/A,163.0,98.0,18.63,N/A,57.0,78.0,Invalid,Unknown,7.4,2.0,6.0,Invalid
Invalid,43.0,N/A,158.0,114.0,28.68,Yoga,68.0,98.0,Unknown,N/A,7.3,1.6,2.0,Unknown
N/A,46.0,,179.0,76.0,30.58,Other,,75.0,Medium,Vegan,8.3,1.0,5.0,
Other,99.0,Male,160.0,80.0,32.65,Strength,,60.0,Other,N/A,4.3,2.8,5.0,Low
U04443,58.0,Male,156.0,78.0,34.34,,118.0,99.0,Medium,Vegetarian,8.4,1.6,2.0,
U02177,63.0,Unknown,176.0,55.0,29.91,Cardio,43.0,60.0,Low,Mixed,8.3,1.1,2.0,Medium
U03605,25.0,Male,164.0,72.0,24.67,Yoga,48.0,67.0,Invalid,Vegan,7.7,2.0,2.0,Medium
Unknown,24.0,Female,152.0,106.0,19.31,Other,26.0,87.0,Medium,Other,5.9,2.0,3.0,Low
Other,57.0,Female,151.0,73.0,31.8,Strength,35.0,82.0,,Vegetarian,,0.5,6.0,High
Unknown,64.0,Other,171.0,90.0,26.94,Invalid,119.0,78.0,High,Vegetarian,7.3,2.5,3.0,High
U00031,59.0,Invalid,172.0,95.0,28.58,Strength,92.0,97.0,Low,Vegan,7.1,1.9,3.0,Invalid
U02885,,N/A,165.0,,18.51,Unknown,89.0,68.0,Unknown,Invalid,4.3,2.1,4.0,Medium
U01263,20.0,Female,169.0,112.0,19.09,Yoga,107.0,96.0,Medium,Invalid,6.4,1.7,1.0,N/A
Unknown,22.0,Female,171.0,112.0,27.59,Cardio,103.0,61.0,Invalid,Vegetarian,8.1,2.0,4.0,N/A
N/A,19.0,Other,153.0,56.0,32.83,Unknown,77.0,78.0,Other,Mixed,5.4,1.8,1.0,Invalid
U00788,56.0,N/A,178.0,74.0,27.01,Strength,116.0,96.0,Medium,Mixed,7.0,3.0,4.0,
U03851,30.0,Unknown,176.0,84.0,22.41,Yoga,50.0,91.0,Unknown,Vegetarian,,2.0,2.0,Unknown
,20.0,Female,155.0,52.0,25.0,Strength,,83.0,High,Mixed,6.0,2.8,5.0,Medium
U00356,59.0,,160.0,62.0,22.63,Strength,23.0,72.0,Low,Other,6.8,1.2,2.0,Medium
U00020,61.0,Female,164.0,102.0,33.97,Strength,36.0,77.0,Low,Invalid,8.7,3.0,5.0,Medium
Other,40.0,Female,164.0,68.0,20.29,Cardio,110.0,94.0,Low,Vegetarian,8.6,1.9,6.0,Low
U00150,21.0,Male,171.0,92.0,18.85,Strength,56.0,67.0,,Mixed,5.6,0.6,5.0,Medium
U00570,26.0,Male,165.0,114.0,27.96,Cardio,50.0,76.0,,Other,6.8,1.9,1.0,Low
Invalid,54.0,Other,170.0,62.0,22.88,Strength,31.0,97.0,High,Vegan,6.9,2.0,3.0,Unknown
Other,21.0,Unknown,160.0,100.0,25.0,Invalid,118.0,,Other,Vegetarian,7.2,0.6,6.0,Medium
Other,41.0,Male,151.0,93.0,20.31,Yoga,31.0,67.0,Other,Unknown,,0.8,3.0,Other
N/A,20.0,Female,160.0,53.0,23.55,Cardio,48.0,67.0,N/A,Vegetarian,8.4,1.6,3.0,Other
N/A,,Female,158.0,,26.69,Other,41.0,75.0,,Other,7.2,1.1,3.0,Low
Invalid,57.0,Male,167.0,110.0,23.01,N/A,39.0,97.0,,Invalid,6.0,1.2,1.0,N/A
U04094,21.0,Female,,180.0,,Yoga,89.0,88.0,High,Vegan,6.3,,6.0,
Unknown,52.0,,165.0,,24.44,N/A,,,Unknown,Vegetarian,6.4,0.7,3.0,High
Invalid,20.0,Unknown,166.0,90.0,22.63,Cardio,83.0,,High,Invalid,,2.7,6.0,High
U02531,26.0,Male,170.0,99.0,32.04,Cardio,57.0,69.0,Other,Mixed,4.1,1.3,,Medium
U01848,41.0,Invalid,169.0,61.0,24.85,Other,115.0,80.0,Medium,Vegan,5.9,2.2,3.0,Low
U02991,51.0,Male,159.0,53.0,31.68,,116.0,,Unknown,Unknown,7.7,1.0,6.0,High
U01918,,Male,164.0,87.0,,Strength,35.0,92.0,N/A,N/A,4.7,,4.0,Unknown
U03324,61.0,Female,163.0,82.0,25.02,Cardio,98.0,70.0,High,Vegetarian,4.8,2.4,4.0,Invalid
Other,28.0,Other,150.0,84.0,23.6,Yoga,76.0,60.0,Low,Invalid,8.0,2.2,5.0,Low
U00631,36.0,Female,176.0,86.0,29.69,Yoga,71.0,97.0,Invalid,Mixed,8.4,1.8,3.0,Unknown
U01429,29.0,Other,169.0,65.0,24.34,Yoga,72.0,86.0,N/A,Vegan,6.0,2.9,2.0,Other
U04933,29.0,Female,178.0,97.0,33.92,Cardio,,68.0,High,Mixed,5.4,2.1,5.0,Low
U02906,21.0,Female,169.0,57.0,20.32,,117.0,89.0,Other,Vegetarian,8.2,0.9,3.0,Other
Unknown,,Unknown,175.0,87.0,31.19,Cardio,,89.0,Medium,Mixed,6.2,0.7,2.0,High
U00062,21.0,Female,153.0,93.0,23.41,Strength,34.0,76.0,Medium,Mixed,7.5,1.6,4.0,N/A
Unknown,34.0,Other,175.0,107.0,20.95,Yoga,99.0,94.0,Other,N/A,,2.5,3.0,High
U02096,43.0,Male,158.0,77.0,32.65,,80.0,85.0,Unknown,Vegetarian,7.7,,1.0,High
U02612,51.0,Invalid,,57.0,24.99,Yoga,94.0,61.0,High,Other,6.4,0.7,1.0,Unknown
Other,49.0,Female,150.0,74.0,20.35,Yoga,72.0,60.0,Invalid,Invalid,5.1,2.8,6.0,N/A
U03391,25.0,Unknown,168.0,93.0,24.29,Unknown,52.0,71.0,Medium,Mixed,6.5,2.2,5.0,Invalid
N/A,29.0,Invalid,250.0,88.0,25.09,Yoga,107.0,86.0,Invalid,Vegan,7.2,2.4,3.0,High
U02370,47.0,Female,167.0,64.0,32.58,Cardio,25.0,63.0,Unknown,Vegan,5.7,1.7,4.0,Medium
U01655,,Female,,88.0,32.83,Cardio,43.0,89.0,High,Vegetarian,8.0,2.2,4.0,
U02010,,N/A,152.0,65.0,29.07,Yoga,24.0,88.0,Medium,Vegetarian,,,4.0,Medium
U00320,44.0,Male,175.0,70.0,24.03,Cardio,39.0,96.0,High,Vegan,5.3,3.0,6.0,Medium
U01128,40.0,Female,173.0,97.0,31.02,Yoga,69.0,71.0,Low,Vegetarian,5.9,2.4,6.0,Low
Unknown,31.0,Male,,,21.99,N/A,71.0,98.0,Low,Vegan,7.6,3.0,3.0,Medium
Invalid,38.0,Male,159.0,98.0,20.24,Cardio,,85.0,Low,Mixed,5.1,0.6,2.0,
N/A,64.0,Unknown,,111.0,,Cardio,119.0,71.0,High,Invalid,4.4,,1.0,Medium
U02470,35.0,Male,,113.0,21.93,N/A,114.0,,Low,Mixed,7.7,1.5,5.0,High
U02661,45.0,Other,155.0,93.0,29.11,Yoga,91.0,99.0,High,N/A,8.7,1.5,6.0,High
,,Female,150.0,88.0,30.62,Cardio,88.0,250.0,Other,Vegetarian,7.3,1.7,1.0,High
U03358,25.0,Male,167.0,78.0,31.96,N/A,55.0,80.0,N/A,Vegan,5.9,2.8,1.0,Other
U02343,58.0,Female,167.0,78.0,27.54,Yoga,48.0,72.0,Low,Mixed,7.2,0.7,2.0,Medium
U01649,,Female,166.0,82.0,24.33,Invalid,51.0,66.0,N/A,Invalid,7.2,1.0,4.0,Invalid
,38.0,Invalid,155.0,96.0,99.0,Other,24.0,96.0,High,Other,4.5,1.5,2.0,Medium
U01920,62.0,Female,165.0,117.0,,N/A,,76.0,Medium,Vegetarian,5.9,1.6,6.0,Medium
U04559,59.0,Other,,52.0,27.88,,27.0,70.0,Other,Vegetarian,4.7,1.2,2.0,N/A
U01722,27.0,N/A,175.0,119.0,21.38,Invalid,56.0,90.0,High,N/A,5.1,1.1,4.0,Medium
Unknown,34.0,Female,,62.0,28.16,N/A,78.0,61.0,Medium,N/A,8.7,2.5,3.0,N/A
Invalid,31.0,,165.0,81.0,34.33,Cardio,31.0,88.0,Other,N/A,6.2,2.2,4.0,Medium
U00465,22.0,Unknown,178.0,99.0,20.7,Invalid,76.0,73.0,Unknown,Unknown,8.7,1.8,,Other
U01562,28.0,Unknown,177.0,76.0,25.18,,74.0,85.0,Other,Vegan,6.9,2.1,15.0,N/A
Unknown,46.0,Female,173.0,100.0,28.54,Cardio,25.0,72.0,Medium,N/A,6.7,2.3,5.0,N/A
U00886,20.0,Other,,80.0,,Cardio,82.0,92.0,N/A,N/A,6.8,1.4,2.0,High
U02549,54.0,Male,166.0,108.0,31.99,Cardio,,79.0,Invalid,N/A,6.8,0.6,3.0,High
Unknown,46.0,Invalid,171.0,110.0,30.25,Yoga,,85.0,Low,Mixed,6.0,0.7,3.0,N/A
U00861,64.0,Female,167.0,75.0,23.98,Cardio,26.0,88.0,N/A,Mixed,5.9,3.0,6.0,
Unknown,22.0,Male,158.0,104.0,23.61,Other,69.0,68.0,High,Vegan,8.2,1.4,,Medium
Other,60.0,Female,170.0,82.0,30.31,Cardio,86.0,87.0,,Vegan,,2.9,1.0,Unknown
U03107,18.0,N/A,165.0,110.0,27.03,N/A,119.0,73.0,N/A,Vegetarian,8.1,2.2,2.0,High
U01678,53.0,N/A,161.0,79.0,,Yoga,110.0,91.0,Low,Invalid,8.3,2.1,5.0,Low
Other,39.0,Other,172.0,76.0,24.37,Strength,64.0,69.0,Low,Invalid,6.4,1.9,,Invalid
Unknown,30.0,Invalid,,94.0,33.08,,60.0,85.0,Medium,Vegetarian,4.2,2.6,4.0,Invalid
U01531,27.0,Male,152.0,88.0,28.65,N/A,89.0,77.0,Other,Vegan,4.1,1.0,5.0,Medium
U00652,,Female,164.0,112.0,31.02,Cardio,31.0,69.0,Medium,Other,8.6,,5.0,Invalid
U03421,36.0,Female,150.0,83.0,24.81,Yoga,23.0,86.0,,Mixed,4.6,1.1,3.0,Unknown
U01720,39.0,Female,159.0,74.0,25.39,Invalid,,92.0,Medium,Vegan,5.5,10.0,5.0,Invalid
U00181,44.0,Invalid,157.0,75.0,30.5,Cardio,79.0,,High,Unknown,7.2,2.0,3.0,Invalid
Unknown,23.0,Unknown,159.0,,26.62,Unknown,90.0,75.0,Other,Other,9.0,0.8,3.0,Low
U04921,27.0,Invalid,166.0,,30.07,Yoga,54.0,91.0,Invalid,N/A,8.7,1.9,3.0,Medium
N/A,61.0,Male,172.0,81.0,,Cardio,87.0,83.0,N/A,Vegetarian,4.8,1.7,4.0,Other
Other,42.0,Male,157.0,72.0,22.49,Other,108.0,82.0,High,N/A,,,4.0,High
